gene_key	gene_name	chrom	start	end	strand	source	tax_id	entrez_gene_id
945959	paaD	NC_000913.3	1455925	1456422	+	RefSeq	511145	945959
945962	paaE	NC_000913.3	1456430	1457500	+	RefSeq	511145	945962
946011	paaF	NC_000913.3	1457497	1458264	+	RefSeq	511145	946011
946263	paaG	NC_000913.3	1458264	1459052	+	RefSeq	511145	946263
945940	paaH	NC_000913.3	1459054	1460481	+	RefSeq	511145	945940
945265	paaI	NC_000913.3	1460471	1460893	+	RefSeq	511145	945265
946121	paaJ	NC_000913.3	1460893	1462098	+	RefSeq	511145	946121
945963	paaK	NC_000913.3	1462125	1463438	+	RefSeq	511145	945963
945966	paaX	NC_000913.3	1463539	1464489	+	RefSeq	511145	945966
945965	paaY	NC_000913.3	1464471	1465061	+	RefSeq	511145	945965
7751614	ynbG	NC_000913.3	1465165	1465230	-	RefSeq	511145	7751614
945952	insD2	NC_000913.3	1467921	1468826	-	RefSeq	511145	945952
945967	insC2	NC_000913.3	1468784	1469149	-	RefSeq	511145	945967
945968	insI2	NC_000913.3	1469358	1470509	+	RefSeq	511145	945968
945980	pdxI	NC_000913.3	1474221	1475081	+	RefSeq	511145	945980
945983	ydbD	NC_000913.3	1475144	1477450	+	RefSeq	511145	945983
945973	ynbA	NC_000913.3	1477621	1478226	+	RefSeq	511145	945973
945972	ynbB	NC_000913.3	1478226	1479122	+	RefSeq	511145	945972
945970	ynbC	NC_000913.3	1479138	1480895	+	RefSeq	511145	945970
945985	ynbD	NC_000913.3	1480909	1482201	+	RefSeq	511145	945985
947569	azoR	NC_000913.3	1482255	1482860	-	RefSeq	511145	947569
948444	hrpA	NC_000913.3	1483061	1486963	+	RefSeq	511145	948444
946215	ydcF	NC_000913.3	1487235	1488035	+	RefSeq	511145	946215
945672	aldA	NC_000913.3	1488232	1489671	+	RefSeq	511145	945672
947241	cybB	NC_000913.3	1490902	1491432	+	RefSeq	511145	947241
5061508	rydC	NC_000913.3	1491442	1491506	-	RefSeq	511145	5061508
945986	ydcA	NC_000913.3	1491677	1491850	+	RefSeq	511145	945986
63925635	yncP	NC_000913.3	1491876	1491944	+	RefSeq	511145	63925635
2847727	hokB	NC_000913.3	1491922	1492071	-	RefSeq	511145	2847727
948820	mokB	NC_000913.3	1491962	1492129	-	RefSeq	511145	948820
2847728	sokB	NC_000913.3	1492119	1492175	+	RefSeq	511145	2847728
945995	trg	NC_000913.3	1492470	1494110	+	RefSeq	511145	945995
948865	ydcI	NC_000913.3	1494148	1495071	-	RefSeq	511145	948865
945991	ydcJ	NC_000913.3	1495288	1496631	+	RefSeq	511145	945991
945994	opgD	NC_000913.3	1496856	1498511	+	RefSeq	511145	945994
945997	ydcH	NC_000913.3	1498651	1498875	+	RefSeq	511145	945997
945998	rimL	NC_000913.3	1498938	1499477	+	RefSeq	511145	945998
944932	ydcK	NC_000913.3	1499469	1500449	-	RefSeq	511145	944932
945852	tehA	NC_000913.3	1500573	1501565	+	RefSeq	511145	945852
945979	tehB	NC_000913.3	1501562	1502155	+	RefSeq	511145	945979
948203	ydcL	NC_000913.3	1502457	1503125	+	RefSeq	511145	948203
944942	insQ	NC_000913.3	1503657	1504865	+	RefSeq	511145	944942
947247	ydcO	NC_000913.3	1504905	1506080	-	RefSeq	511145	947247
946000	sutR	NC_000913.3	1506172	1506708	+	RefSeq	511145	946000
945993	rlhA	NC_000913.3	1506781	1508742	+	RefSeq	511145	945993
945990	yncJ	NC_000913.3	1508834	1509064	-	RefSeq	511145	945990
945989	hicA	NC_000913.3	1509286	1509462	+	RefSeq	511145	945989
946001	hicB	NC_000913.3	1509508	1509924	+	RefSeq	511145	946001
946004	ydcR	NC_000913.3	1510003	1511409	+	RefSeq	511145	946004
946005	ydcS	NC_000913.3	1511654	1512799	+	RefSeq	511145	946005
946007	ydcT	NC_000913.3	1512817	1513830	+	RefSeq	511145	946007
945976	ydcU	NC_000913.3	1513831	1514772	+	RefSeq	511145	945976
945903	ydcV	NC_000913.3	1514762	1515556	+	RefSeq	511145	945903
945876	patD	NC_000913.3	1515578	1517002	+	RefSeq	511145	945876
5061503	yncL	NC_000913.3	1517099	1517194	-	RefSeq	511145	5061503
945936	ortT	NC_000913.3	1517389	1517562	+	RefSeq	511145	945936
945916	ydcY	NC_000913.3	1517648	1517881	+	RefSeq	511145	945916
946008	ydcZ	NC_000913.3	1517882	1518331	-	RefSeq	511145	946008
946010	mnaT	NC_000913.3	1518328	1518846	-	RefSeq	511145	946010
946012	curA	NC_000913.3	1519027	1520064	+	RefSeq	511145	946012
946014	mcbR	NC_000913.3	1520262	1520927	+	RefSeq	511145	946014
946015	pqqU	NC_000913.3	1520963	1523065	-	RefSeq	511145	946015
946006	yncE	NC_000913.3	1523307	1524368	+	RefSeq	511145	946006
946019	ansP	NC_000913.3	1524481	1525980	-	RefSeq	511145	946019
946023	yncG	NC_000913.3	1526247	1526864	+	RefSeq	511145	946023
946024	yncH	NC_000913.3	1526940	1527152	+	RefSeq	511145	946024
946958	ydcD	NC_000913.3	1529922	1530404	+	RefSeq	511145	946958
38094957	yncO	NC_000913.3	1530319	1530504	-	RefSeq	511145	38094957
947435	ydcC	NC_000913.3	1531816	1532952	+	RefSeq	511145	947435
945731	pptA	NC_000913.3	1533052	1533285	+	RefSeq	511145	945731
946192	yddH	NC_000913.3	1533282	1533851	-	RefSeq	511145	946192
947251	nhoA	NC_000913.3	1534024	1534869	+	RefSeq	511145	947251
944782	yddE	NC_000913.3	1534965	1535858	-	RefSeq	511145	944782
946029	narV	NC_000913.3	1535937	1536617	-	RefSeq	511145	946029
946032	narW	NC_000913.3	1536614	1537309	-	RefSeq	511145	946032
946034	narY	NC_000913.3	1537309	1538853	-	RefSeq	511145	946034
945999	narZ	NC_000913.3	1538850	1542590	-	RefSeq	511145	945999
945799	narU	NC_000913.3	1542672	1544060	-	RefSeq	511145	945799
947312	yddK	NC_000913.3	1544758	1545714	-	RefSeq	511145	947312
945737	yddL	NC_000913.3	1545738	1546028	-	RefSeq	511145	945737
945942	yddG	NC_000913.3	1546288	1547169	-	RefSeq	511145	945942
946035	fdnG	NC_000913.3	1547401	1550448	+	RefSeq	511145	946035
948794	fdnH	NC_000913.3	1550461	1551345	+	RefSeq	511145	948794
946038	fdnI	NC_000913.3	1551338	1551991	+	RefSeq	511145	946038
946040	yddM	NC_000913.3	1552398	1552682	-	RefSeq	511145	946040
946036	adhP	NC_000913.3	1552828	1553838	-	RefSeq	511145	946036
946031	maeA	NC_000913.3	1553972	1555669	-	RefSeq	511145	946031
946030	sra	NC_000913.3	1555826	1555963	-	RefSeq	511145	946030
946041	bdm	NC_000913.3	1556065	1556280	-	RefSeq	511145	946041
946043	osmC	NC_000913.3	1556625	1557056	+	RefSeq	511145	946043
946020	ddpF	NC_000913.3	1557112	1558038	-	RefSeq	511145	946020
946002	ddpD	NC_000913.3	1558031	1559017	-	RefSeq	511145	946002
946028	ddpC	NC_000913.3	1559014	1559910	-	RefSeq	511145	946028
946044	ddpB	NC_000913.3	1559907	1560929	-	RefSeq	511145	946044
946052	ddpA	NC_000913.3	1560931	1562481	-	RefSeq	511145	946052
945532	ddpX	NC_000913.3	1562495	1563076	-	RefSeq	511145	945532
945815	dosP	NC_000913.3	1563334	1565733	-	RefSeq	511145	945815
945835	dosC	NC_000913.3	1565758	1567140	-	RefSeq	511145	945835
38094958	yddY	NC_000913.3	1567178	1567219	-	RefSeq	511145	38094958
945975	digH	NC_000913.3	1567504	1568823	-	RefSeq	511145	945975
946057	gadC	NC_000913.3	1568954	1570489	-	RefSeq	511145	946057
946058	gadB	NC_000913.3	1570645	1572045	-	RefSeq	511145	946058
946059	pqqL	NC_000913.3	1572407	1575202	-	RefSeq	511145	946059
945961	yddB	NC_000913.3	1575247	1577619	-	RefSeq	511145	945961
945945	yddA	NC_000913.3	1577657	1579342	-	RefSeq	511145	945945
38094959	yneP	NC_000913.3	1579545	1579667	+	RefSeq	511145	38094959
945981	ydeM	NC_000913.3	1579633	1580790	-	RefSeq	511145	945981
945957	ydeN	NC_000913.3	1580842	1582524	-	RefSeq	511145	945957
945922	ydeO	NC_000913.3	1582926	1583687	-	RefSeq	511145	945922
946061	safA	NC_000913.3	1583762	1583959	-	RefSeq	511145	946061
946055	ydeP	NC_000913.3	1584207	1586486	-	RefSeq	511145	946055
946050	ydeQ	NC_000913.3	1586820	1587734	-	RefSeq	511145	946050
946049	ydeR	NC_000913.3	1587793	1588296	-	RefSeq	511145	946049
946047	ydeS	NC_000913.3	1588309	1588839	-	RefSeq	511145	946047
946042	ydeT	NC_000913.3	1588853	1590001	-	RefSeq	511145	946042
946064	hipA	NC_000913.3	1590854	1592176	-	RefSeq	511145	946064
946065	hipB	NC_000913.3	1592176	1592442	-	RefSeq	511145	946065
946069	lsrK	NC_000913.3	1598617	1600209	-	RefSeq	511145	946069
946070	lsrR	NC_000913.3	1600288	1601241	-	RefSeq	511145	946070
945680	lsrA	NC_000913.3	1601490	1603025	+	RefSeq	511145	945680
946105	lsrC	NC_000913.3	1603019	1604047	+	RefSeq	511145	946105
946264	lsrD	NC_000913.3	1604047	1605039	+	RefSeq	511145	946264
945418	lsrB	NC_000913.3	1605051	1606073	+	RefSeq	511145	945418
946071	lsrF	NC_000913.3	1606100	1606975	+	RefSeq	511145	946071
946073	lsrG	NC_000913.3	1606999	1607289	+	RefSeq	511145	946073
946074	tam	NC_000913.3	1607346	1608104	+	RefSeq	511145	946074
946188	yneE	NC_000913.3	1608108	1609022	-	RefSeq	511145	946188
945542	uxaB	NC_000913.3	1609229	1610680	-	RefSeq	511145	945542
947422	dgcF	NC_000913.3	1610907	1611854	-	RefSeq	511145	947422
946171	yneG	NC_000913.3	1611966	1612325	-	RefSeq	511145	946171
944973	glsB	NC_000913.3	1612325	1613251	-	RefSeq	511145	944973
947440	sad	NC_000913.3	1613315	1614703	-	RefSeq	511145	947440
946079	ptrR	NC_000913.3	1614804	1615685	+	RefSeq	511145	946079
946080	yneK	NC_000913.3	1615763	1616878	+	RefSeq	511145	946080
947218	ydeA	NC_000913.3	1617028	1618218	+	RefSeq	511145	947218
947132	marC	NC_000913.3	1618243	1618908	-	RefSeq	511145	947132
945825	marR	NC_000913.3	1619120	1619554	+	RefSeq	511145	945825
947613	marA	NC_000913.3	1619574	1619957	+	RefSeq	511145	947613
946184	marB	NC_000913.3	1619989	1620207	+	RefSeq	511145	946184
946081	eamA	NC_000913.3	1620238	1621137	-	RefSeq	511145	946081
946083	ydeE	NC_000913.3	1621332	1622519	+	RefSeq	511145	946083
5061497	mgtS	NC_000913.3	1622646	1622741	+	RefSeq	511145	5061497
63925636	mgtT	NC_000913.3	1622741	1622845	+	RefSeq	511145	63925636
8764967	mgrR	NC_000913.3	1622817	1622914	-	RefSeq	511145	8764967
946075	dgcZ	NC_000913.3	1622960	1623850	-	RefSeq	511145	946075
946068	ydeI	NC_000913.3	1624105	1624497	-	RefSeq	511145	946068
946067	ydeJ	NC_000913.3	1624773	1625291	+	RefSeq	511145	946067
946084	dcp	NC_000913.3	1625335	1627380	-	RefSeq	511145	946084
946085	ydfG	NC_000913.3	1627517	1628263	+	RefSeq	511145	946085
946087	rspR	NC_000913.3	1628352	1629038	+	RefSeq	511145	946087
948796	ydfZ	NC_000913.3	1629215	1629418	+	RefSeq	511145	948796
945861	ydfI	NC_000913.3	1629453	1630913	-	RefSeq	511145	945861
38094960	ydfJ	NC_000913.3	1631002	1632285	-	RefSeq	511145	38094960
38094961	ynfT	NC_000913.3	1632890	1633003	+	RefSeq	511145	38094961
947451	ydfK	NC_000913.3	1633072	1633305	+	RefSeq	511145	947451
946088	pinQ	NC_000913.3	1633622	1634212	+	RefSeq	511145	946088
946060	tfaQ	NC_000913.3	1634310	1634885	-	RefSeq	511145	946060
946098	stfQ	NC_000913.3	1634885	1635847	-	RefSeq	511145	946098
946021	nohA	NC_000913.3	1635798	1636367	-	RefSeq	511145	946021
1450267	ynfO	NC_000913.3	1636756	1636989	+	RefSeq	511145	1450267
945992	ydfO	NC_000913.3	1637047	1637457	+	RefSeq	511145	945992
946054	gnsB	NC_000913.3	1637609	1637782	-	RefSeq	511145	946054
946097	ynfN	NC_000913.3	1637954	1638109	-	RefSeq	511145	946097
38094962	ynfR	NC_000913.3	1638188	1638253	-	RefSeq	511145	38094962
38094963	ynfQ	NC_000913.3	1638256	1638444	-	RefSeq	511145	38094963
946099	cspI	NC_000913.3	1638455	1638667	-	RefSeq	511145	946099
946101	rzpQ	NC_000913.3	1639030	1639527	-	RefSeq	511145	946101
7751615	rzoQ	NC_000913.3	1639080	1639334	-	RefSeq	511145	7751615
946100	rrrQ	NC_000913.3	1639524	1640057	-	RefSeq	511145	946100
946095	ydfR	NC_000913.3	1640054	1640365	-	RefSeq	511145	946095
946093	essQ	NC_000913.3	1640370	1640585	-	RefSeq	511145	946093
63925637	ynfU	NC_000913.3	1640805	1640975	+	RefSeq	511145	63925637
946091	cspB	NC_000913.3	1641339	1641554	-	RefSeq	511145	946091
946090	cspF	NC_000913.3	1641855	1642067	+	RefSeq	511145	946090
38094964	ynfS	NC_000913.3	1642122	1642211	+	RefSeq	511145	38094964
946103	ydfT	NC_000913.3	1642489	1643241	-	RefSeq	511145	946103
946108	ydfU	NC_000913.3	1643255	1644304	-	RefSeq	511145	946108
946109	rem	NC_000913.3	1644651	1644902	-	RefSeq	511145	946109
948616	hokD	NC_000913.3	1645119	1645274	-	RefSeq	511145	948616
947549	relE	NC_000913.3	1645346	1645633	-	RefSeq	511145	947549
948308	relB	NC_000913.3	1645633	1645872	-	RefSeq	511145	948308
948801	ydfV	NC_000913.3	1645897	1646202	+	RefSeq	511145	948801
947392	flxA	NC_000913.3	1646405	1646737	+	RefSeq	511145	947392
946111	ydfW	NC_000913.3	1647174	1647323	-	RefSeq	511145	946111
946112	ydfX	NC_000913.3	1647346	1647636	-	RefSeq	511145	946112
946120	dicC	NC_000913.3	1647620	1647850	-	RefSeq	511145	946120
946241	dicA	NC_000913.3	1647934	1648341	+	RefSeq	511145	946241
946082	ydfA	NC_000913.3	1648508	1648663	+	RefSeq	511145	946082
946176	ydfB	NC_000913.3	1648665	1648793	+	RefSeq	511145	946176
946107	ydfC	NC_000913.3	1648823	1649041	+	RefSeq	511145	946107
946140	dicF	NC_000913.3	1649382	1649434	+	RefSeq	511145	946140
946110	dicB	NC_000913.3	1649609	1649797	+	RefSeq	511145	946110
946102	ydfD	NC_000913.3	1649794	1649985	+	RefSeq	511145	946102
4056029	ynfP	NC_000913.3	1652728	1652838	-	RefSeq	511145	4056029
946127	rspB	NC_000913.3	1652896	1653915	-	RefSeq	511145	946127
946126	rspA	NC_000913.3	1653927	1655141	-	RefSeq	511145	946126
946125	ynfA	NC_000913.3	1655347	1655673	-	RefSeq	511145	946125
946119	ynfB	NC_000913.3	1655808	1656149	+	RefSeq	511145	946119
946117	speG	NC_000913.3	1656184	1656744	+	RefSeq	511145	946117
946131	ynfC	NC_000913.3	1656747	1657457	-	RefSeq	511145	946131
946133	ynfD	NC_000913.3	1657565	1657870	+	RefSeq	511145	946133
946135	ynfE	NC_000913.3	1658069	1660495	+	RefSeq	511145	946135
945268	ynfF	NC_000913.3	1660556	1662979	+	RefSeq	511145	945268
945638	ynfG	NC_000913.3	1662990	1663607	+	RefSeq	511145	945638
945822	ynfH	NC_000913.3	1663609	1664463	+	RefSeq	511145	945822
945987	dmsD	NC_000913.3	1664506	1665120	+	RefSeq	511145	945987
947179	clcB	NC_000913.3	1665315	1666571	+	RefSeq	511145	947179
944927	bidA	NC_000913.3	1666524	1667219	-	RefSeq	511145	944927
945510	mlc	NC_000913.3	1667344	1668564	-	RefSeq	511145	945510
946136	ynfL	NC_000913.3	1668699	1669592	-	RefSeq	511145	946136
946138	ynfM	NC_000913.3	1669699	1670952	+	RefSeq	511145	946138
945103	asr	NC_000913.3	1671376	1671684	+	RefSeq	511145	945103
5061510	ydgU	NC_000913.3	1671777	1671860	+	RefSeq	511145	5061510
946436	ydgD	NC_000913.3	1671960	1672781	+	RefSeq	511145	946436
947333	mdtI	NC_000913.3	1672820	1673149	-	RefSeq	511145	947333
946139	mdtJ	NC_000913.3	1673136	1673501	-	RefSeq	511145	946139
63925638	mdtU	NC_000913.3	1673608	1673709	-	RefSeq	511145	63925638
946142	tqsA	NC_000913.3	1673913	1674947	+	RefSeq	511145	946142
946144	pntB	NC_000913.3	1674972	1676360	-	RefSeq	511145	946144
946628	pntA	NC_000913.3	1676371	1677903	-	RefSeq	511145	946628
945117	ydgH	NC_000913.3	1678427	1679371	+	RefSeq	511145	945117
945159	ydgI	NC_000913.3	1679557	1680939	+	RefSeq	511145	945159
949096	folM	NC_000913.3	1680976	1681698	+	RefSeq	511145	949096
945156	ydgC	NC_000913.3	1681695	1682030	-	RefSeq	511145	945156
946199	rstA	NC_000913.3	1682159	1682878	+	RefSeq	511145	946199
948870	rstB	NC_000913.3	1682882	1684183	+	RefSeq	511145	948870
945135	tus	NC_000913.3	1684259	1685188	+	RefSeq	511145	945135
946147	fumC	NC_000913.3	1685185	1686588	-	RefSeq	511145	946147
946826	fumA	NC_000913.3	1686731	1688377	-	RefSeq	511145	946826
944840	manA	NC_000913.3	1688576	1689751	+	RefSeq	511145	944840
946172	ydgA	NC_000913.3	1689852	1691360	+	RefSeq	511145	946172
944820	uidC	NC_000913.3	1691586	1692851	-	RefSeq	511145	944820
947484	uidB	NC_000913.3	1692890	1694263	-	RefSeq	511145	947484
946149	uidA	NC_000913.3	1694260	1696071	-	RefSeq	511145	946149
946150	uidR	NC_000913.3	1696462	1697052	-	RefSeq	511145	946150
946151	hdhA	NC_000913.3	1697273	1698040	-	RefSeq	511145	946151
947104	malI	NC_000913.3	1698152	1699180	-	RefSeq	511145	947104
946009	malX	NC_000913.3	1699355	1700947	+	RefSeq	511145	946009
945937	malY	NC_000913.3	1700957	1702129	+	RefSeq	511145	945937
945851	add	NC_000913.3	1702233	1703234	+	RefSeq	511145	945851
947164	ydgJ	NC_000913.3	1703268	1704308	-	RefSeq	511145	947164
2847682	blr	NC_000913.3	1704551	1704676	+	RefSeq	511145	2847682
946152	cnu	NC_000913.3	1704949	1705164	+	RefSeq	511145	946152
946154	ydgK	NC_000913.3	1705250	1705690	+	RefSeq	511145	946154
946148	rsxA	NC_000913.3	1705767	1706348	+	RefSeq	511145	946148
946146	rsxB	NC_000913.3	1706348	1706926	+	RefSeq	511145	946146
946137	rsxC	NC_000913.3	1706919	1709141	+	RefSeq	511145	946137
946134	rsxD	NC_000913.3	1709142	1710200	+	RefSeq	511145	946134
946158	rsxG	NC_000913.3	1710204	1710824	+	RefSeq	511145	946158
947509	rsxE	NC_000913.3	1710828	1711523	+	RefSeq	511145	947509
947122	nth	NC_000913.3	1711523	1712158	+	RefSeq	511145	947122
947436	dtpA	NC_000913.3	1712769	1714271	+	RefSeq	511145	947436
945758	gstA	NC_000913.3	1714377	1714982	+	RefSeq	511145	945758
946162	pdxY	NC_000913.3	1715026	1715889	-	RefSeq	511145	946162
948855	tyrS	NC_000913.3	1715948	1717222	-	RefSeq	511145	948855
946806	pdxH	NC_000913.3	1717351	1718007	-	RefSeq	511145	946806
946811	mliC	NC_000913.3	1718066	1718395	-	RefSeq	511145	946811
946810	anmK	NC_000913.3	1718493	1719602	-	RefSeq	511145	946810
946801	slyB	NC_000913.3	1719876	1720343	+	RefSeq	511145	946801
946167	slyA	NC_000913.3	1720390	1720824	-	RefSeq	511145	946167
947559	ydhI	NC_000913.3	1721025	1721261	+	RefSeq	511145	947559
946499	ydhJ	NC_000913.3	1721264	1722121	+	RefSeq	511145	946499
946528	ydhK	NC_000913.3	1722121	1724133	+	RefSeq	511145	946528
945343	sodC	NC_000913.3	1724134	1724655	-	RefSeq	511145	945343
946960	ydhF	NC_000913.3	1724736	1725632	-	RefSeq	511145	946960
946168	ydhL	NC_000913.3	1725681	1725920	-	RefSeq	511145	946168
946166	nemR	NC_000913.3	1726023	1726622	+	RefSeq	511145	946166
946164	nemA	NC_000913.3	1726659	1727756	+	RefSeq	511145	946164
946161	gloA	NC_000913.3	1727837	1728244	+	RefSeq	511145	946161
946159	rnt	NC_000913.3	1728347	1728994	+	RefSeq	511145	946159
946156	lhr	NC_000913.3	1729087	1733703	+	RefSeq	511145	946156
946169	grxD	NC_000913.3	1733754	1734101	-	RefSeq	511145	946169
945210	mepH	NC_000913.3	1734435	1735250	+	RefSeq	511145	945210
944953	sodB	NC_000913.3	1735378	1735959	+	RefSeq	511145	944953
947340	ydhP	NC_000913.3	1736121	1737290	-	RefSeq	511145	947340
5061505	cydH	NC_000913.3	1737456	1737545	-	RefSeq	511145	5061505
945226	purR	NC_000913.3	1737844	1738869	+	RefSeq	511145	945226
945208	punR	NC_000913.3	1738866	1739798	-	RefSeq	511145	945208
946077	punC	NC_000913.3	1739911	1741122	+	RefSeq	511145	946077
944811	cfa	NC_000913.3	1741413	1742561	+	RefSeq	511145	944811
945848	ribC	NC_000913.3	1742601	1743242	-	RefSeq	511145	945848
945883	mdtK	NC_000913.3	1743457	1744830	+	RefSeq	511145	945883
944851	ydhQ	NC_000913.3	1744871	1746127	-	RefSeq	511145	944851
946170	valV	NC_000913.3	1746435	1746511	+	RefSeq	511145	946170
949069	valW	NC_000913.3	1746516	1746592	+	RefSeq	511145	949069
946177	ydhR	NC_000913.3	1746700	1747005	+	RefSeq	511145	946177
945786	ydhS	NC_000913.3	1747131	1748735	+	RefSeq	511145	945786
945960	ydhT	NC_000913.3	1748747	1749559	-	RefSeq	511145	945960
945608	ydhU	NC_000913.3	1749563	1750348	-	RefSeq	511145	945608
947308	ydhX	NC_000913.3	1750345	1751013	-	RefSeq	511145	947308
947180	ydhW	NC_000913.3	1751077	1751724	-	RefSeq	511145	947180
948756	ydhV	NC_000913.3	1751728	1753830	-	RefSeq	511145	948756
948749	ydhY	NC_000913.3	1753851	1754477	-	RefSeq	511145	948749
946180	fumD	NC_000913.3	1754932	1755141	-	RefSeq	511145	946180
71004564	ynhH	NC_000913.3	1755496	1755690	+	RefSeq	511145	71004564
946179	pykF	NC_000913.3	1755698	1757110	+	RefSeq	511145	946179
946175	lpp	NC_000913.3	1757421	1757657	+	RefSeq	511145	946175
946174	ldtE	NC_000913.3	1757721	1758725	-	RefSeq	511145	946174
946173	sufE	NC_000913.3	1758874	1759290	-	RefSeq	511145	946173
946185	sufS	NC_000913.3	1759303	1760523	-	RefSeq	511145	946185
944878	sufD	NC_000913.3	1760520	1761791	-	RefSeq	511145	944878
946128	sufC	NC_000913.3	1761766	1762512	-	RefSeq	511145	946128
945753	sufB	NC_000913.3	1762522	1764009	-	RefSeq	511145	945753
949014	sufA	NC_000913.3	1764018	1764386	-	RefSeq	511145	949014
2847670	rydB	NC_000913.3	1764713	1764780	-	RefSeq	511145	2847670
946194	ydiH	NC_000913.3	1764934	1765122	-	RefSeq	511145	946194
946190	menI	NC_000913.3	1765222	1765632	-	RefSeq	511145	946190
946189	ydiJ	NC_000913.3	1765629	1768685	-	RefSeq	511145	946189
946183	ydiK	NC_000913.3	1769074	1770186	+	RefSeq	511145	946183
2847671	rprA	NC_000913.3	1770372	1770477	+	RefSeq	511145	2847671
946181	ydiL	NC_000913.3	1770615	1770971	+	RefSeq	511145	946181
946196	ydiM	NC_000913.3	1771071	1772285	+	RefSeq	511145	946196
946198	ydiN	NC_000913.3	1772512	1773777	+	RefSeq	511145	946198
946200	ydiB	NC_000913.3	1773789	1774655	+	RefSeq	511145	946200
946210	aroD	NC_000913.3	1774686	1775444	+	RefSeq	511145	946210
946211	ydiF	NC_000913.3	1775587	1777182	+	RefSeq	511145	946211
945626	ydiO	NC_000913.3	1777196	1778347	+	RefSeq	511145	945626
945095	ydiP	NC_000913.3	1778390	1779301	-	RefSeq	511145	945095
946482	ydiQ	NC_000913.3	1779617	1780381	+	RefSeq	511145	946482
945688	ydiR	NC_000913.3	1780401	1781339	+	RefSeq	511145	945688
946212	ydiS	NC_000913.3	1781395	1782684	+	RefSeq	511145	946212
946214	ydiT	NC_000913.3	1782681	1782974	+	RefSeq	511145	946214
946213	fadK	NC_000913.3	1782977	1784677	+	RefSeq	511145	946213
946209	ppsA	NC_000913.3	1784734	1787112	-	RefSeq	511145	946209
946207	ppsR	NC_000913.3	1787445	1788278	+	RefSeq	511145	946207
946229	aroH	NC_000913.3	1788435	1789481	+	RefSeq	511145	946229
946205	ydiE	NC_000913.3	1789613	1789804	+	RefSeq	511145	946205
946219	selO	NC_000913.3	1789808	1791244	-	RefSeq	511145	946219
946217	rflP	NC_000913.3	1791307	1792020	-	RefSeq	511145	946217
946220	nlpC	NC_000913.3	1792267	1792731	-	RefSeq	511145	946220
