gene_key	gene_name	chrom	start	end	strand	length	tax_id	entrez_gene_id
946005	ydcS	NC_000913.3	1511654	1512799	+	1146	511145	946005
946007	ydcT	NC_000913.3	1512817	1513830	+	1014	511145	946007
945976	ydcU	NC_000913.3	1513831	1514772	+	942	511145	945976
945903	ydcV	NC_000913.3	1514762	1515556	+	795	511145	945903
945876	patD	NC_000913.3	1515578	1517002	+	1425	511145	945876
5061503	yncL	NC_000913.3	1517099	1517194	-	96	511145	5061503
945936	ortT	NC_000913.3	1517389	1517562	+	174	511145	945936
945916	ydcY	NC_000913.3	1517648	1517881	+	234	511145	945916
946008	ydcZ	NC_000913.3	1517882	1518331	-	450	511145	946008
946010	mnaT	NC_000913.3	1518328	1518846	-	519	511145	946010
946012	curA	NC_000913.3	1519027	1520064	+	1038	511145	946012
946014	mcbR	NC_000913.3	1520262	1520927	+	666	511145	946014
946015	pqqU	NC_000913.3	1520963	1523065	-	2103	511145	946015
946006	yncE	NC_000913.3	1523307	1524368	+	1062	511145	946006
946019	ansP	NC_000913.3	1524481	1525980	-	1500	511145	946019
946023	yncG	NC_000913.3	1526247	1526864	+	618	511145	946023
946024	yncH	NC_000913.3	1526940	1527152	+	213	511145	946024
946958	ydcD	NC_000913.3	1529922	1530404	+	483	511145	946958
38094957	yncO	NC_000913.3	1530319	1530504	-	186	511145	38094957
947435	ydcC	NC_000913.3	1531816	1532952	+	1137	511145	947435
945731	pptA	NC_000913.3	1533052	1533285	+	234	511145	945731
946192	yddH	NC_000913.3	1533282	1533851	-	570	511145	946192
947251	nhoA	NC_000913.3	1534024	1534869	+	846	511145	947251
944782	yddE	NC_000913.3	1534965	1535858	-	894	511145	944782
946029	narV	NC_000913.3	1535937	1536617	-	681	511145	946029
946032	narW	NC_000913.3	1536614	1537309	-	696	511145	946032
946034	narY	NC_000913.3	1537309	1538853	-	1545	511145	946034
945999	narZ	NC_000913.3	1538850	1542590	-	3741	511145	945999
945799	narU	NC_000913.3	1542672	1544060	-	1389	511145	945799
947312	yddK	NC_000913.3	1544758	1545714	-	957	511145	947312
945737	yddL	NC_000913.3	1545738	1546028	-	291	511145	945737
945942	yddG	NC_000913.3	1546288	1547169	-	882	511145	945942
946035	fdnG	NC_000913.3	1547401	1550448	+	3048	511145	946035
948794	fdnH	NC_000913.3	1550461	1551345	+	885	511145	948794
946038	fdnI	NC_000913.3	1551338	1551991	+	654	511145	946038
946040	yddM	NC_000913.3	1552398	1552682	-	285	511145	946040
946036	adhP	NC_000913.3	1552828	1553838	-	1011	511145	946036
946031	maeA	NC_000913.3	1553972	1555669	-	1698	511145	946031
946030	sra	NC_000913.3	1555826	1555963	-	138	511145	946030
946041	bdm	NC_000913.3	1556065	1556280	-	216	511145	946041
946043	osmC	NC_000913.3	1556625	1557056	+	432	511145	946043
946020	ddpF	NC_000913.3	1557112	1558038	-	927	511145	946020
946002	ddpD	NC_000913.3	1558031	1559017	-	987	511145	946002
946028	ddpC	NC_000913.3	1559014	1559910	-	897	511145	946028
946044	ddpB	NC_000913.3	1559907	1560929	-	1023	511145	946044
946052	ddpA	NC_000913.3	1560931	1562481	-	1551	511145	946052
945532	ddpX	NC_000913.3	1562495	1563076	-	582	511145	945532
945815	dosP	NC_000913.3	1563334	1565733	-	2400	511145	945815
945835	dosC	NC_000913.3	1565758	1567140	-	1383	511145	945835
38094958	yddY	NC_000913.3	1567178	1567219	-	42	511145	38094958
945975	digH	NC_000913.3	1567504	1568823	-	1320	511145	945975
946057	gadC	NC_000913.3	1568954	1570489	-	1536	511145	946057
946058	gadB	NC_000913.3	1570645	1572045	-	1401	511145	946058
946059	pqqL	NC_000913.3	1572407	1575202	-	2796	511145	946059
945961	yddB	NC_000913.3	1575247	1577619	-	2373	511145	945961
945945	yddA	NC_000913.3	1577657	1579342	-	1686	511145	945945
38094959	yneP	NC_000913.3	1579545	1579667	+	123	511145	38094959
945981	ydeM	NC_000913.3	1579633	1580790	-	1158	511145	945981
945957	ydeN	NC_000913.3	1580842	1582524	-	1683	511145	945957
945922	ydeO	NC_000913.3	1582926	1583687	-	762	511145	945922
946061	safA	NC_000913.3	1583762	1583959	-	198	511145	946061
946055	ydeP	NC_000913.3	1584207	1586486	-	2280	511145	946055
946050	ydeQ	NC_000913.3	1586820	1587734	-	915	511145	946050
946049	ydeR	NC_000913.3	1587793	1588296	-	504	511145	946049
946047	ydeS	NC_000913.3	1588309	1588839	-	531	511145	946047
946042	ydeT	NC_000913.3	1588853	1590001	-	1149	511145	946042
946064	hipA	NC_000913.3	1590854	1592176	-	1323	511145	946064
946065	hipB	NC_000913.3	1592176	1592442	-	267	511145	946065
946069	lsrK	NC_000913.3	1598617	1600209	-	1593	511145	946069
946070	lsrR	NC_000913.3	1600288	1601241	-	954	511145	946070
945680	lsrA	NC_000913.3	1601490	1603025	+	1536	511145	945680
946105	lsrC	NC_000913.3	1603019	1604047	+	1029	511145	946105
946264	lsrD	NC_000913.3	1604047	1605039	+	993	511145	946264
945418	lsrB	NC_000913.3	1605051	1606073	+	1023	511145	945418
946071	lsrF	NC_000913.3	1606100	1606975	+	876	511145	946071
946073	lsrG	NC_000913.3	1606999	1607289	+	291	511145	946073
946074	tam	NC_000913.3	1607346	1608104	+	759	511145	946074
946188	yneE	NC_000913.3	1608108	1609022	-	915	511145	946188
945542	uxaB	NC_000913.3	1609229	1610680	-	1452	511145	945542
947422	dgcF	NC_000913.3	1610907	1611854	-	948	511145	947422
946171	yneG	NC_000913.3	1611966	1612325	-	360	511145	946171
944973	glsB	NC_000913.3	1612325	1613251	-	927	511145	944973
947440	sad	NC_000913.3	1613315	1614703	-	1389	511145	947440
946079	ptrR	NC_000913.3	1614804	1615685	+	882	511145	946079
946080	yneK	NC_000913.3	1615763	1616878	+	1116	511145	946080
947218	ydeA	NC_000913.3	1617028	1618218	+	1191	511145	947218
947132	marC	NC_000913.3	1618243	1618908	-	666	511145	947132
945825	marR	NC_000913.3	1619120	1619554	+	435	511145	945825
947613	marA	NC_000913.3	1619574	1619957	+	384	511145	947613
946184	marB	NC_000913.3	1619989	1620207	+	219	511145	946184
946081	eamA	NC_000913.3	1620238	1621137	-	900	511145	946081
946083	ydeE	NC_000913.3	1621332	1622519	+	1188	511145	946083
5061497	mgtS	NC_000913.3	1622646	1622741	+	96	511145	5061497
63925636	mgtT	NC_000913.3	1622741	1622845	+	105	511145	63925636
8764967	mgrR	NC_000913.3	1622817	1622914	-	98	511145	8764967
946075	dgcZ	NC_000913.3	1622960	1623850	-	891	511145	946075
946068	ydeI	NC_000913.3	1624105	1624497	-	393	511145	946068
946067	ydeJ	NC_000913.3	1624773	1625291	+	519	511145	946067
946084	dcp	NC_000913.3	1625335	1627380	-	2046	511145	946084
946085	ydfG	NC_000913.3	1627517	1628263	+	747	511145	946085
946087	rspR	NC_000913.3	1628352	1629038	+	687	511145	946087
948796	ydfZ	NC_000913.3	1629215	1629418	+	204	511145	948796
945861	ydfI	NC_000913.3	1629453	1630913	-	1461	511145	945861
38094960	ydfJ	NC_000913.3	1631002	1632285	-	1284	511145	38094960
38094961	ynfT	NC_000913.3	1632890	1633003	+	114	511145	38094961
947451	ydfK	NC_000913.3	1633072	1633305	+	234	511145	947451
946088	pinQ	NC_000913.3	1633622	1634212	+	591	511145	946088
946060	tfaQ	NC_000913.3	1634310	1634885	-	576	511145	946060
946098	stfQ	NC_000913.3	1634885	1635847	-	963	511145	946098
946021	nohA	NC_000913.3	1635798	1636367	-	570	511145	946021
1450267	ynfO	NC_000913.3	1636756	1636989	+	234	511145	1450267
945992	ydfO	NC_000913.3	1637047	1637457	+	411	511145	945992
946054	gnsB	NC_000913.3	1637609	1637782	-	174	511145	946054
946097	ynfN	NC_000913.3	1637954	1638109	-	156	511145	946097
38094962	ynfR	NC_000913.3	1638188	1638253	-	66	511145	38094962
38094963	ynfQ	NC_000913.3	1638256	1638444	-	189	511145	38094963
946099	cspI	NC_000913.3	1638455	1638667	-	213	511145	946099
946101	rzpQ	NC_000913.3	1639030	1639527	-	498	511145	946101
7751615	rzoQ	NC_000913.3	1639080	1639334	-	255	511145	7751615
946100	rrrQ	NC_000913.3	1639524	1640057	-	534	511145	946100
946095	ydfR	NC_000913.3	1640054	1640365	-	312	511145	946095
946093	essQ	NC_000913.3	1640370	1640585	-	216	511145	946093
63925637	ynfU	NC_000913.3	1640805	1640975	+	171	511145	63925637
946091	cspB	NC_000913.3	1641339	1641554	-	216	511145	946091
946090	cspF	NC_000913.3	1641855	1642067	+	213	511145	946090
38094964	ynfS	NC_000913.3	1642122	1642211	+	90	511145	38094964
946103	ydfT	NC_000913.3	1642489	1643241	-	753	511145	946103
946108	ydfU	NC_000913.3	1643255	1644304	-	1050	511145	946108
946109	rem	NC_000913.3	1644651	1644902	-	252	511145	946109
948616	hokD	NC_000913.3	1645119	1645274	-	156	511145	948616
947549	relE	NC_000913.3	1645346	1645633	-	288	511145	947549
948308	relB	NC_000913.3	1645633	1645872	-	240	511145	948308
948801	ydfV	NC_000913.3	1645897	1646202	+	306	511145	948801
947392	flxA	NC_000913.3	1646405	1646737	+	333	511145	947392
946111	ydfW	NC_000913.3	1647174	1647323	-	150	511145	946111
946112	ydfX	NC_000913.3	1647346	1647636	-	291	511145	946112
946120	dicC	NC_000913.3	1647620	1647850	-	231	511145	946120
946241	dicA	NC_000913.3	1647934	1648341	+	408	511145	946241
946082	ydfA	NC_000913.3	1648508	1648663	+	156	511145	946082
946176	ydfB	NC_000913.3	1648665	1648793	+	129	511145	946176
946107	ydfC	NC_000913.3	1648823	1649041	+	219	511145	946107
946140	dicF	NC_000913.3	1649382	1649434	+	53	511145	946140
946110	dicB	NC_000913.3	1649609	1649797	+	189	511145	946110
946102	ydfD	NC_000913.3	1649794	1649985	+	192	511145	946102
4056029	ynfP	NC_000913.3	1652728	1652838	-	111	511145	4056029
946127	rspB	NC_000913.3	1652896	1653915	-	1020	511145	946127
946126	rspA	NC_000913.3	1653927	1655141	-	1215	511145	946126
946125	ynfA	NC_000913.3	1655347	1655673	-	327	511145	946125
946119	ynfB	NC_000913.3	1655808	1656149	+	342	511145	946119
946117	speG	NC_000913.3	1656184	1656744	+	561	511145	946117
946131	ynfC	NC_000913.3	1656747	1657457	-	711	511145	946131
946133	ynfD	NC_000913.3	1657565	1657870	+	306	511145	946133
946135	ynfE	NC_000913.3	1658069	1660495	+	2427	511145	946135
945268	ynfF	NC_000913.3	1660556	1662979	+	2424	511145	945268
945638	ynfG	NC_000913.3	1662990	1663607	+	618	511145	945638
945822	ynfH	NC_000913.3	1663609	1664463	+	855	511145	945822
945987	dmsD	NC_000913.3	1664506	1665120	+	615	511145	945987
947179	clcB	NC_000913.3	1665315	1666571	+	1257	511145	947179
944927	bidA	NC_000913.3	1666524	1667219	-	696	511145	944927
945510	mlc	NC_000913.3	1667344	1668564	-	1221	511145	945510
946136	ynfL	NC_000913.3	1668699	1669592	-	894	511145	946136
946138	ynfM	NC_000913.3	1669699	1670952	+	1254	511145	946138
945103	asr	NC_000913.3	1671376	1671684	+	309	511145	945103
5061510	ydgU	NC_000913.3	1671777	1671860	+	84	511145	5061510
946436	ydgD	NC_000913.3	1671960	1672781	+	822	511145	946436
947333	mdtI	NC_000913.3	1672820	1673149	-	330	511145	947333
946139	mdtJ	NC_000913.3	1673136	1673501	-	366	511145	946139
63925638	mdtU	NC_000913.3	1673608	1673709	-	102	511145	63925638
946142	tqsA	NC_000913.3	1673913	1674947	+	1035	511145	946142
946144	pntB	NC_000913.3	1674972	1676360	-	1389	511145	946144
946628	pntA	NC_000913.3	1676371	1677903	-	1533	511145	946628
945117	ydgH	NC_000913.3	1678427	1679371	+	945	511145	945117
945159	ydgI	NC_000913.3	1679557	1680939	+	1383	511145	945159
949096	folM	NC_000913.3	1680976	1681698	+	723	511145	949096
945156	ydgC	NC_000913.3	1681695	1682030	-	336	511145	945156
946199	rstA	NC_000913.3	1682159	1682878	+	720	511145	946199
948870	rstB	NC_000913.3	1682882	1684183	+	1302	511145	948870
945135	tus	NC_000913.3	1684259	1685188	+	930	511145	945135
946147	fumC	NC_000913.3	1685185	1686588	-	1404	511145	946147
946826	fumA	NC_000913.3	1686731	1688377	-	1647	511145	946826
944840	manA	NC_000913.3	1688576	1689751	+	1176	511145	944840
946172	ydgA	NC_000913.3	1689852	1691360	+	1509	511145	946172
944820	uidC	NC_000913.3	1691586	1692851	-	1266	511145	944820
947484	uidB	NC_000913.3	1692890	1694263	-	1374	511145	947484
946149	uidA	NC_000913.3	1694260	1696071	-	1812	511145	946149
946150	uidR	NC_000913.3	1696462	1697052	-	591	511145	946150
946151	hdhA	NC_000913.3	1697273	1698040	-	768	511145	946151
947104	malI	NC_000913.3	1698152	1699180	-	1029	511145	947104
946009	malX	NC_000913.3	1699355	1700947	+	1593	511145	946009
945937	malY	NC_000913.3	1700957	1702129	+	1173	511145	945937
945851	add	NC_000913.3	1702233	1703234	+	1002	511145	945851
947164	ydgJ	NC_000913.3	1703268	1704308	-	1041	511145	947164
2847682	blr	NC_000913.3	1704551	1704676	+	126	511145	2847682
946152	cnu	NC_000913.3	1704949	1705164	+	216	511145	946152
946154	ydgK	NC_000913.3	1705250	1705690	+	441	511145	946154
946148	rsxA	NC_000913.3	1705767	1706348	+	582	511145	946148
946146	rsxB	NC_000913.3	1706348	1706926	+	579	511145	946146
946137	rsxC	NC_000913.3	1706919	1709141	+	2223	511145	946137
946134	rsxD	NC_000913.3	1709142	1710200	+	1059	511145	946134
946158	rsxG	NC_000913.3	1710204	1710824	+	621	511145	946158
947509	rsxE	NC_000913.3	1710828	1711523	+	696	511145	947509
947122	nth	NC_000913.3	1711523	1712158	+	636	511145	947122
947436	dtpA	NC_000913.3	1712769	1714271	+	1503	511145	947436
945758	gstA	NC_000913.3	1714377	1714982	+	606	511145	945758
946162	pdxY	NC_000913.3	1715026	1715889	-	864	511145	946162
948855	tyrS	NC_000913.3	1715948	1717222	-	1275	511145	948855
946806	pdxH	NC_000913.3	1717351	1718007	-	657	511145	946806
946811	mliC	NC_000913.3	1718066	1718395	-	330	511145	946811
946810	anmK	NC_000913.3	1718493	1719602	-	1110	511145	946810
946801	slyB	NC_000913.3	1719876	1720343	+	468	511145	946801
946167	slyA	NC_000913.3	1720390	1720824	-	435	511145	946167
947559	ydhI	NC_000913.3	1721025	1721261	+	237	511145	947559
946499	ydhJ	NC_000913.3	1721264	1722121	+	858	511145	946499
946528	ydhK	NC_000913.3	1722121	1724133	+	2013	511145	946528
945343	sodC	NC_000913.3	1724134	1724655	-	522	511145	945343
946960	ydhF	NC_000913.3	1724736	1725632	-	897	511145	946960
946168	ydhL	NC_000913.3	1725681	1725920	-	240	511145	946168
946166	nemR	NC_000913.3	1726023	1726622	+	600	511145	946166
946164	nemA	NC_000913.3	1726659	1727756	+	1098	511145	946164
946161	gloA	NC_000913.3	1727837	1728244	+	408	511145	946161
946159	rnt	NC_000913.3	1728347	1728994	+	648	511145	946159
946156	lhr	NC_000913.3	1729087	1733703	+	4617	511145	946156
946169	grxD	NC_000913.3	1733754	1734101	-	348	511145	946169
945210	mepH	NC_000913.3	1734435	1735250	+	816	511145	945210
944953	sodB	NC_000913.3	1735378	1735959	+	582	511145	944953
947340	ydhP	NC_000913.3	1736121	1737290	-	1170	511145	947340
5061505	cydH	NC_000913.3	1737456	1737545	-	90	511145	5061505
945226	purR	NC_000913.3	1737844	1738869	+	1026	511145	945226
945208	punR	NC_000913.3	1738866	1739798	-	933	511145	945208
946077	punC	NC_000913.3	1739911	1741122	+	1212	511145	946077
944811	cfa	NC_000913.3	1741413	1742561	+	1149	511145	944811
945848	ribC	NC_000913.3	1742601	1743242	-	642	511145	945848
945883	mdtK	NC_000913.3	1743457	1744830	+	1374	511145	945883
944851	ydhQ	NC_000913.3	1744871	1746127	-	1257	511145	944851
946170	valV	NC_000913.3	1746435	1746511	+	77	511145	946170
949069	valW	NC_000913.3	1746516	1746592	+	77	511145	949069
946177	ydhR	NC_000913.3	1746700	1747005	+	306	511145	946177
945786	ydhS	NC_000913.3	1747131	1748735	+	1605	511145	945786
945960	ydhT	NC_000913.3	1748747	1749559	-	813	511145	945960
945608	ydhU	NC_000913.3	1749563	1750348	-	786	511145	945608
947308	ydhX	NC_000913.3	1750345	1751013	-	669	511145	947308
947180	ydhW	NC_000913.3	1751077	1751724	-	648	511145	947180
948756	ydhV	NC_000913.3	1751728	1753830	-	2103	511145	948756
948749	ydhY	NC_000913.3	1753851	1754477	-	627	511145	948749
946180	fumD	NC_000913.3	1754932	1755141	-	210	511145	946180
71004564	ynhH	NC_000913.3	1755496	1755690	+	195	511145	71004564
946179	pykF	NC_000913.3	1755698	1757110	+	1413	511145	946179
946175	lpp	NC_000913.3	1757421	1757657	+	237	511145	946175
946174	ldtE	NC_000913.3	1757721	1758725	-	1005	511145	946174
946173	sufE	NC_000913.3	1758874	1759290	-	417	511145	946173
946185	sufS	NC_000913.3	1759303	1760523	-	1221	511145	946185
944878	sufD	NC_000913.3	1760520	1761791	-	1272	511145	944878
946128	sufC	NC_000913.3	1761766	1762512	-	747	511145	946128
945753	sufB	NC_000913.3	1762522	1764009	-	1488	511145	945753
949014	sufA	NC_000913.3	1764018	1764386	-	369	511145	949014
2847670	rydB	NC_000913.3	1764713	1764780	-	68	511145	2847670
946194	ydiH	NC_000913.3	1764934	1765122	-	189	511145	946194
946190	menI	NC_000913.3	1765222	1765632	-	411	511145	946190
946189	ydiJ	NC_000913.3	1765629	1768685	-	3057	511145	946189
946183	ydiK	NC_000913.3	1769074	1770186	+	1113	511145	946183
2847671	rprA	NC_000913.3	1770372	1770477	+	106	511145	2847671
946181	ydiL	NC_000913.3	1770615	1770971	+	357	511145	946181
946196	ydiM	NC_000913.3	1771071	1772285	+	1215	511145	946196
946198	ydiN	NC_000913.3	1772512	1773777	+	1266	511145	946198
946200	ydiB	NC_000913.3	1773789	1774655	+	867	511145	946200
946210	aroD	NC_000913.3	1774686	1775444	+	759	511145	946210
946211	ydiF	NC_000913.3	1775587	1777182	+	1596	511145	946211
945626	ydiO	NC_000913.3	1777196	1778347	+	1152	511145	945626
945095	ydiP	NC_000913.3	1778390	1779301	-	912	511145	945095
946482	ydiQ	NC_000913.3	1779617	1780381	+	765	511145	946482
945688	ydiR	NC_000913.3	1780401	1781339	+	939	511145	945688
946212	ydiS	NC_000913.3	1781395	1782684	+	1290	511145	946212
946214	ydiT	NC_000913.3	1782681	1782974	+	294	511145	946214
946213	fadK	NC_000913.3	1782977	1784677	+	1701	511145	946213
946209	ppsA	NC_000913.3	1784734	1787112	-	2379	511145	946209
946207	ppsR	NC_000913.3	1787445	1788278	+	834	511145	946207
946229	aroH	NC_000913.3	1788435	1789481	+	1047	511145	946229
946205	ydiE	NC_000913.3	1789613	1789804	+	192	511145	946205
946219	selO	NC_000913.3	1789808	1791244	-	1437	511145	946219
946217	rflP	NC_000913.3	1791307	1792020	-	714	511145	946217
946220	nlpC	NC_000913.3	1792267	1792731	-	465	511145	946220
945751	btuD	NC_000913.3	1792809	1793558	-	750	511145	945751
945915	btuE	NC_000913.3	1793558	1794109	-	552	511145	945915
945877	btuC	NC_000913.3	1794172	1795152	-	981	511145	945877
945472	ihfA	NC_000913.3	1795253	1795552	-	300	511145	945472
945382	pheT	NC_000913.3	1795557	1797944	-	2388	511145	945382
946223	pheS	NC_000913.3	1797959	1798942	-	984	511145	946223
947212	pheM	NC_000913.3	1799226	1799270	-	45	511145	947212
945152	rplT	NC_000913.3	1799393	1799749	-	357	511145	945152
946349	rpmI	NC_000913.3	1799802	1799999	-	198	511145	946349
946225	infC	NC_000913.3	1800096	1800638	-	543	511145	946225
946222	thrS	NC_000913.3	1800642	1802570	-	1929	511145	946222
1450269	yniD	NC_000913.3	1805165	1805272	+	108	511145	1450269
946218	ydiY	NC_000913.3	1805325	1806083	-	759	511145	946218
946230	pfkB	NC_000913.3	1806370	1807299	+	930	511145	946230
946232	ydiZ	NC_000913.3	1807400	1807690	+	291	511145	946232
946236	yniA	NC_000913.3	1807796	1808656	+	861	511145	946236
945140	yniB	NC_000913.3	1808697	1809233	-	537	511145	945140
945632	hxpB	NC_000913.3	1809380	1810048	+	669	511145	945632
945644	ydjM	NC_000913.3	1810211	1810801	+	591	511145	945644
946238	tcyP	NC_000913.3	1810934	1812325	+	1392	511145	946238
946237	ydjO	NC_000913.3	1812329	1813132	-	804	511145	946237
946235	cedA	NC_000913.3	1813421	1813663	-	243	511145	946235
946234	katE	NC_000913.3	1813867	1816128	+	2262	511145	946234
946231	chbG	NC_000913.3	1816386	1817135	-	750	511145	946231
946266	chbF	NC_000913.3	1817148	1818500	-	1353	511145	946266
946247	chbR	NC_000913.3	1818605	1819447	-	843	511145	946247
946244	chbA	NC_000913.3	1819455	1819805	-	351	511145	946244
945982	chbC	NC_000913.3	1819856	1821214	-	1359	511145	945982
945339	chbB	NC_000913.3	1821299	1821619	-	321	511145	945339
945305	osmE	NC_000913.3	1821918	1822256	-	339	511145	945305
946946	nadE	NC_000913.3	1822458	1823285	+	828	511145	946946
948996	cho	NC_000913.3	1823515	1824402	+	888	511145	948996
946245	ves	NC_000913.3	1824362	1824937	-	576	511145	946245
946253	spy	NC_000913.3	1825140	1825625	-	486	511145	946253
946256	astE	NC_000913.3	1825955	1826923	-	969	511145	946256
946259	astB	NC_000913.3	1826916	1828259	-	1344	511145	946259
946260	astD	NC_000913.3	1828256	1829734	-	1479	511145	946260
946261	astA	NC_000913.3	1829731	1830765	-	1035	511145	946261
946255	astC	NC_000913.3	1830762	1831982	-	1221	511145	946255
